batch, block, wait
39939 , 2 , 47.245418 
39940 , 2 , 40.284996 
39941 , 2 , 34.276715 
39942 , 2 , 50.452089 
39943 , 2 , 69.655534 
39944 , 2 , 37.409620 
39945 , 2 , 46.840348 
39946 , 2 , 43.294125 
39947 , 2 , 51.014903 
39948 , 2 , 75.594675 
39949 , 2 , 72.674937 
39950 , 2 , 39.295447 
39951 , 2 , 45.210054 
39952 , 2 , 76.244580 
39953 , 2 , 85.726787 
39954 , 2 , 43.308475 
39955 , 2 , 49.364487 
39956 , 2 , 70.351472 
39957 , 2 , 48.251734 
39958 , 2 , 42.798544 
39959 , 2 , 78.293182 
39960 , 2 , 70.897905 
39961 , 2 , 39.438991 
39962 , 2 , 42.236819 
39963 , 2 , 41.659173 
39964 , 2 , 45.163142 
39965 , 2 , 40.609190 
39966 , 2 , 44.580236 
39967 , 2 , 24.692083 
39968 , 2 , 60.395567 
39969 , 2 , 117.319256 
39970 , 2 , 51.026093 
39971 , 2 , 44.530045 
39972 , 2 , 84.931663 
39973 , 2 , 56.975992 
39974 , 2 , 31.819261 
39975 , 2 , 43.954350 
39976 , 2 , 33.934173 
39977 , 2 , 108.708326 
39978 , 2 , 49.936684 
39979 , 2 , 123.887632 
39980 , 2 , 59.473992 
39981 , 2 , 58.336706 
39982 , 2 , 34.924890 
39983 , 2 , 80.415460 
39984 , 2 , 58.176804 
39985 , 2 , 77.427964 
39986 , 2 , 78.643350 
39987 , 2 , 47.873471 
39988 , 2 , 39.579943 
39989 , 2 , 72.481035 
39990 , 2 , 50.647583 
39991 , 2 , 32.101625 
39992 , 2 , 43.713051 
39993 , 2 , 39.218713 
39994 , 2 , 42.127086 
39995 , 2 , 47.719797 
39996 , 2 , 84.627755 
39997 , 2 , 87.081913 
39998 , 2 , 58.306962 
39999 , 2 , 60.075595 
40000 , 2 , 64.598760 
40001 , 2 , 63.392381 
40002 , 2 , 39.392021 
40003 , 2 , 46.793351 
40004 , 2 , 59.839322 
40005 , 2 , 49.439974 
40006 , 2 , 28.170480 
40007 , 2 , 71.191444 
40008 , 2 , 69.580788 
40009 , 2 , 41.711925 
40010 , 2 , 46.370402 
40011 , 2 , 51.051417 
40012 , 2 , 38.820326 
40013 , 2 , 39.199943 
40014 , 2 , 32.521159 
40015 , 2 , 49.522442 
40016 , 2 , 55.292471 
40017 , 2 , 66.226136 
40018 , 2 , 43.951014 
40019 , 2 , 54.938529 
40020 , 2 , 53.275072 
40021 , 2 , 53.781067 
40022 , 2 , 31.981895 
40023 , 2 , 43.132277 
40024 , 2 , 51.627901 
40025 , 2 , 185.278385 
40026 , 2 , 38.513325 
40027 , 2 , 38.826601 
40028 , 2 , 82.900917 
40029 , 2 , 55.451612 
40030 , 2 , 43.393148 
40031 , 2 , 79.923544 
40032 , 2 , 36.233879 
40033 , 2 , 59.292722 
40034 , 2 , 40.039212 
40035 , 2 , 46.855531 
40036 , 2 , 86.982744 
40037 , 2 , 58.450849 
40038 , 2 , 50.574177 
40039 , 2 , 49.440851 
40040 , 2 , 80.767822 
40041 , 2 , 39.963452 
40042 , 2 , 65.478774 
40043 , 2 , 60.101068 
40044 , 2 , 31.573832 
40045 , 2 , 115.435817 
40046 , 2 , 50.093779 
40047 , 2 , 65.729997 
40048 , 2 , 90.718686 
40049 , 2 , 71.867080 
40050 , 2 , 110.277270 
40051 , 2 , 31.231400 
40052 , 2 , 37.572877 
40053 , 2 , 43.670495 
40054 , 2 , 49.854815 
40055 , 2 , 33.003305 
40056 , 2 , 42.603946 
40057 , 2 , 38.533006 
40058 , 2 , 58.737105 
40059 , 2 , 42.230234 
40060 , 2 , 43.995748 
40061 , 2 , 41.206511 
40062 , 2 , 38.394290 
40063 , 2 , 53.849497 
40064 , 2 , 101.108608 
40065 , 2 , 75.590588 
40066 , 2 , 55.341188 
40067 , 2 , 34.452200 
40068 , 2 , 67.928629 
40069 , 2 , 49.270962 
40070 , 2 , 44.300999 
40071 , 2 , 49.081082 
40072 , 2 , 31.742439 
40073 , 2 , 35.566831 
40074 , 2 , 52.455720 
40075 , 2 , 52.650319 
40076 , 2 , 41.048059 
40077 , 2 , 68.542457 
40078 , 2 , 48.521690 
40079 , 2 , 74.684546 
40080 , 2 , 89.374903 
40081 , 2 , 46.571143 
40082 , 2 , 59.169493 
40083 , 2 , 46.868463 
40084 , 2 , 59.003229 
40085 , 2 , 41.027351 
40086 , 2 , 43.362444 
40087 , 2 , 56.758057 
40088 , 2 , 48.208119 
40089 , 2 , 31.507686 
40090 , 2 , 49.683017 
40091 , 2 , 67.562816 
40092 , 2 , 45.645465 
40093 , 2 , 34.665314 
40094 , 2 , 51.246918 
40095 , 2 , 42.426305 
40096 , 2 , 43.740027 
40097 , 2 , 32.586448 
40098 , 2 , 55.534621 
40099 , 2 , 54.560013 
40100 , 2 , 69.962898 
40101 , 2 , 51.559407 
40102 , 2 , 69.503322 
40103 , 2 , 44.158714 
40104 , 2 , 27.584559 
40105 , 2 , 54.369767 
40106 , 2 , 59.000214 
40107 , 2 , 41.779930 
40108 , 2 , 49.526846 
40109 , 2 , 36.247604 
40110 , 2 , 49.130025 
40111 , 2 , 84.164754 
40112 , 2 , 42.899720 
40113 , 2 , 34.149377 
40114 , 2 , 33.723507 
40115 , 2 , 51.496165 
40116 , 2 , 48.327877 
40117 , 2 , 38.546910 
40118 , 2 , 48.022120 
40119 , 2 , 37.360390 
40120 , 2 , 44.631605 
40121 , 2 , 38.804939 
40122 , 2 , 59.069399 
40123 , 2 , 53.513985 
40124 , 2 , 47.660944 
40125 , 2 , 34.014138 
40126 , 2 , 61.334143 
40127 , 2 , 55.115120 
40128 , 2 , 45.897156 
40129 , 2 , 29.920379 
40130 , 2 , 69.982058 
40131 , 2 , 47.872274 
40132 , 2 , 52.473531 
40133 , 2 , 46.451007 
40134 , 2 , 30.518719 
40135 , 2 , 38.233517 
40136 , 2 , 26.580518 
40137 , 2 , 48.664296 
40138 , 2 , 65.380130 
40139 , 2 , 44.883852 
40140 , 2 , 53.948879 
40141 , 2 , 47.722433 
40142 , 2 , 67.352428 
40143 , 2 , 94.680569 
40144 , 2 , 68.897547 
40145 , 2 , 54.341289 
40146 , 2 , 34.192142 
40147 , 2 , 61.602859 
40148 , 2 , 40.692953 
40149 , 2 , 63.457651 
40150 , 2 , 52.283408 
40151 , 2 , 30.528408 
40152 , 2 , 53.181515 
40153 , 2 , 72.967984 
40154 , 2 , 35.295302 
40155 , 2 , 49.363598 
40156 , 2 , 59.727773 
40157 , 2 , 33.428362 
40158 , 2 , 29.727977 
40159 , 2 , 66.127546 
40160 , 2 , 35.422848 
40161 , 2 , 70.624916 
40162 , 2 , 105.958514 
40163 , 2 , 67.919935 
40164 , 2 , 59.751679 
40165 , 2 , 68.385998 
40166 , 2 , 55.356438 
40167 , 2 , 56.100192 
40168 , 2 , 33.152768 
40169 , 2 , 66.641700 
40170 , 2 , 41.311992 
40171 , 2 , 41.748812 
40172 , 2 , 46.261702 
40173 , 2 , 79.130069 
40174 , 2 , 45.389664 
40175 , 2 , 51.803011 
40176 , 2 , 45.145369 
40177 , 2 , 91.370830 
40178 , 2 , 46.192799 
40179 , 2 , 50.116656 
40180 , 2 , 47.659682 
40181 , 2 , 48.491220 
40182 , 2 , 54.359947 
40183 , 2 , 98.772760 
40184 , 2 , 63.026321 
40185 , 2 , 46.306173 
40186 , 2 , 54.932429 
40187 , 2 , 60.464597 
40188 , 2 , 67.264694 
40189 , 2 , 37.063956 
40190 , 2 , 57.672827 
40191 , 2 , 54.086541 
40192 , 2 , 39.307676 
40193 , 2 , 59.809290 
40194 , 2 , 51.866575 
40195 , 2 , 48.387171 
40196 , 2 , 176.802111 
40197 , 2 , 52.696563 
40198 , 2 , 47.209751 
40199 , 2 , 38.476119 
40200 , 2 , 45.591260 
40201 , 2 , 37.478893 
40202 , 2 , 53.010192 
40203 , 2 , 40.412308 
40204 , 2 , 36.068578 
40205 , 2 , 51.744321 
40206 , 2 , 31.826506 
40207 , 2 , 47.210409 
40208 , 2 , 49.939292 
40209 , 2 , 40.818019 
40210 , 2 , 69.897850 
40211 , 2 , 47.896618 
40212 , 2 , 57.670141 
40213 , 2 , 43.851993 
40214 , 2 , 35.224420 
40215 , 2 , 131.404614 
40216 , 2 , 81.745178 
40217 , 2 , 62.529499 
40218 , 2 , 49.815106 
40219 , 2 , 36.158480 
40220 , 2 , 34.642467 
40221 , 2 , 45.633640 
40222 , 2 , 46.687799 
40223 , 2 , 84.714488 
40224 , 2 , 62.946451 
40225 , 2 , 54.885899 
40226 , 2 , 44.399010 
40227 , 2 , 33.432886 
40228 , 2 , 29.043963 
40229 , 2 , 54.617047 
40230 , 2 , 96.362987 
40231 , 2 , 53.876717 
40232 , 2 , 45.574740 
40233 , 2 , 44.002494 
40234 , 2 , 45.639959 
40235 , 2 , 65.146799 
40236 , 2 , 62.053377 
40237 , 2 , 72.009626 
40238 , 2 , 42.509803 
40239 , 2 , 87.989916 
40240 , 2 , 90.308292 
40241 , 2 , 42.584962 
40242 , 2 , 46.353402 
40243 , 2 , 38.659304 
40244 , 2 , 58.095143 
40245 , 2 , 58.868220 
40246 , 2 , 56.974907 
40247 , 2 , 110.409081 
40248 , 2 , 57.080364 
40249 , 2 , 50.184478 
40250 , 2 , 38.248077 
40251 , 2 , 42.290757 
40252 , 2 , 44.902148 
40253 , 2 , 27.165591 
40254 , 2 , 50.646024 
40255 , 2 , 71.144361 
40256 , 2 , 36.795480 
40257 , 2 , 31.047521 
40258 , 2 , 35.115671 
40259 , 2 , 46.948926 
40260 , 2 , 74.422921 
40261 , 2 , 55.370966 
40262 , 2 , 45.866145 
40263 , 2 , 55.467924 
40264 , 2 , 33.613412 
40265 , 2 , 46.702669 
40266 , 2 , 56.541763 
40267 , 2 , 70.323822 
40268 , 2 , 61.697972 
40269 , 2 , 68.295282 
40270 , 2 , 32.728158 
40271 , 2 , 82.274101 
40272 , 2 , 46.022747 
40273 , 2 , 67.120735 
40274 , 2 , 45.583647 
40275 , 2 , 42.986053 
40276 , 2 , 41.223671 
40277 , 2 , 31.875062 
40278 , 2 , 56.050420 
40279 , 2 , 35.863533 
40280 , 2 , 35.639864 
40281 , 2 , 36.889739 
40282 , 2 , 48.217022 
40283 , 2 , 30.938953 
40284 , 2 , 38.838879 
40285 , 2 , 53.438389 
40286 , 2 , 48.841196 
40287 , 2 , 41.178999 
40288 , 2 , 44.156918 
40289 , 2 , 76.255578 
40290 , 2 , 74.873288 
40291 , 2 , 83.554718 
40292 , 2 , 211.498409 
40293 , 2 , 67.632901 
40294 , 2 , 51.500397 
40295 , 2 , 49.962337 
40296 , 2 , 37.655944 
40297 , 2 , 42.512682 
40298 , 2 , 50.255497 
40299 , 2 , 33.995547 
40300 , 2 , 79.220596 
40301 , 2 , 65.590307 
40302 , 2 , 35.010774 
40303 , 2 , 88.088200 
40304 , 2 , 43.273749 
40305 , 2 , 38.520254 
40306 , 2 , 40.464035 
40307 , 2 , 57.708291 
40308 , 2 , 40.976656 
40309 , 2 , 32.352658 
40310 , 2 , 44.498615 
40311 , 2 , 78.844889 
40312 , 2 , 67.184767 
40313 , 2 , 56.541549 
40314 , 2 , 48.932465 
40315 , 2 , 45.462398 
40316 , 2 , 70.049169 
40317 , 2 , 56.093794 
40318 , 2 , 39.722880 
40319 , 2 , 40.395739 
40320 , 2 , 60.438906 
40321 , 2 , 86.836599 
40322 , 2 , 61.572313 
40323 , 2 , 50.706078 
40324 , 2 , 44.938445 
40325 , 2 , 37.878975 
40326 , 2 , 40.333420 
40327 , 2 , 51.019863 
40328 , 2 , 37.688200 
40329 , 2 , 45.991587 
40330 , 2 , 38.835847 
40331 , 2 , 67.900819 
40332 , 2 , 46.050907 
40333 , 2 , 52.545596 
40334 , 2 , 38.095663 
40335 , 2 , 35.179039 
40336 , 2 , 88.748163 
40337 , 2 , 41.208045 
40338 , 2 , 38.761904 
40339 , 2 , 61.876159 
40340 , 2 , 66.325963 
40341 , 2 , 33.680967 
40342 , 2 , 27.997194 
40343 , 2 , 61.472325 
40344 , 2 , 52.785236 
40345 , 2 , 47.253747 
40346 , 2 , 38.031812 
40347 , 2 , 89.199426 
40348 , 2 , 80.244523 
40349 , 2 , 39.445495 
40350 , 2 , 49.948365 
40351 , 2 , 45.613605 
40352 , 2 , 45.038337 
40353 , 2 , 51.431650 
40354 , 2 , 42.389251 
40355 , 2 , 48.882760 
40356 , 2 , 49.395872 
40357 , 2 , 35.253035 
40358 , 2 , 84.253340 
40359 , 2 , 57.147544 
40360 , 2 , 47.850952 
40361 , 2 , 45.399531 
40362 , 2 , 50.070946 
40363 , 2 , 51.075081 
40364 , 2 , 70.265100 
40365 , 2 , 52.130346 
40366 , 2 , 56.158625 
40367 , 2 , 78.624144 
40368 , 2 , 49.285747 
40369 , 2 , 48.156963 
40370 , 2 , 43.326578 
40371 , 2 , 36.359516 
40372 , 2 , 70.935820 
40373 , 2 , 54.056063 
40374 , 2 , 73.227243 
40375 , 2 , 47.382478 
40376 , 2 , 48.476471 
40377 , 2 , 67.078853 
40378 , 2 , 58.292473 
40379 , 2 , 63.102846 
40380 , 2 , 59.190964 
40381 , 2 , 29.581679 
40382 , 2 , 50.640522 
40383 , 2 , 39.252655 
40384 , 2 , 50.351263 
40385 , 2 , 30.587773 
40386 , 2 , 63.860366 
40387 , 2 , 34.264219 
40388 , 2 , 44.082258 
40389 , 2 , 52.394008 
40390 , 2 , 72.011828 
40391 , 2 , 118.602377 
40392 , 2 , 50.233858 
40393 , 2 , 49.682568 
40394 , 2 , 42.915100 
40395 , 2 , 46.978876 
40396 , 2 , 69.054508 
40397 , 2 , 171.863051 
40398 , 2 , 65.833371 
40399 , 2 , 86.517473 
40400 , 2 , 44.653324 
40401 , 2 , 50.552064 
40402 , 2 , 55.357428 
40403 , 2 , 50.096549 
40404 , 2 , 48.172699 
40405 , 2 , 30.049897 
40406 , 2 , 30.532493 
40407 , 2 , 75.825252 
40408 , 2 , 37.406857 
40409 , 2 , 48.903466 
40410 , 2 , 46.072956 
40411 , 2 , 113.184263 
40412 , 2 , 39.692264 
40413 , 2 , 49.888760 
40414 , 2 , 55.272786 
40415 , 2 , 56.594663 
40416 , 2 , 43.884377 
40417 , 2 , 41.627514 
40418 , 2 , 65.063652 
40419 , 2 , 37.081260 
40420 , 2 , 69.308635 
40421 , 2 , 44.707333 
40422 , 2 , 48.199630 
40423 , 2 , 45.713821 
40424 , 2 , 41.501538 
40425 , 2 , 40.055208 
40426 , 2 , 35.155985 
40427 , 2 , 56.687264 
40428 , 2 , 40.909768 
40429 , 2 , 32.634797 
40430 , 2 , 44.948057 
40431 , 2 , 60.432624 
40432 , 2 , 54.696751 
40433 , 2 , 39.293087 
40434 , 2 , 35.198598 
40435 , 2 , 38.493862 
40436 , 2 , 44.338923 
40437 , 2 , 58.695075 
40438 , 2 , 38.652887 
40439 , 2 , 66.281701 
40440 , 2 , 78.934759 
40441 , 2 , 38.836554 
40442 , 2 , 64.724203 
40443 , 2 , 44.158541 
40444 , 2 , 53.935314 
40445 , 2 , 64.288357 
40446 , 2 , 51.108065 
40447 , 2 , 44.661026 
40448 , 2 , 30.720474 
40449 , 2 , 53.231673 
40450 , 2 , 68.799490 
40451 , 2 , 115.420538 
40452 , 2 , 57.087225 
40453 , 2 , 51.845998 
40454 , 2 , 32.273657 
40455 , 2 , 37.861291 
40456 , 2 , 33.926416 
40457 , 2 , 36.329892 
40458 , 2 , 67.274392 
40459 , 2 , 66.085610 
40460 , 2 , 65.952964 
40461 , 2 , 63.307044 
40462 , 2 , 43.356563 
40463 , 2 , 103.911258 
40464 , 2 , 71.377631 
40465 , 2 , 64.584299 
40466 , 2 , 44.543784 
40467 , 2 , 45.639317 
40468 , 2 , 84.685056 
40469 , 2 , 43.888840 
40470 , 2 , 46.234210 
40471 , 2 , 43.517269 
40472 , 2 , 52.479440 
40473 , 2 , 44.717402 
40474 , 2 , 42.212317 
40475 , 2 , 62.443056 
40476 , 2 , 57.961507 
40477 , 2 , 50.115236 
40478 , 2 , 61.013543 
40479 , 2 , 61.270894 
40480 , 2 , 41.291076 
40481 , 2 , 36.971983 
40482 , 2 , 51.564096 
40483 , 2 , 35.884541 
40484 , 2 , 33.412892 
40485 , 2 , 33.447135 
40486 , 2 , 35.780144 
40487 , 2 , 46.383400 
40488 , 2 , 51.804361 
40489 , 2 , 51.901036 
40490 , 2 , 50.505652 
40491 , 2 , 54.137831 
40492 , 2 , 47.423222 
40493 , 2 , 95.652407 
40494 , 2 , 60.957253 
40495 , 2 , 35.808955 
40496 , 2 , 50.839118 
40497 , 2 , 52.648448 
40498 , 2 , 55.420228 
40499 , 2 , 68.235826 
40500 , 2 , 36.898641 
40501 , 2 , 44.491176 
40502 , 2 , 56.917045 
40503 , 2 , 49.290505 
40504 , 2 , 62.038880 
40505 , 2 , 85.232876 
40506 , 2 , 90.017623 
40507 , 2 , 53.269798 
40508 , 2 , 54.600318 
40509 , 2 , 33.978306 
40510 , 2 , 47.965762 
40511 , 2 , 56.291878 
40512 , 2 , 67.889796 
40513 , 2 , 75.932763 
40514 , 2 , 38.683365 
40515 , 2 , 45.058221 
40516 , 2 , 32.578850 
40517 , 2 , 51.853700 
40518 , 2 , 64.472874 
40519 , 2 , 71.152557 
40520 , 2 , 51.102302 
40521 , 2 , 144.726544 
40522 , 2 , 42.951618 
40523 , 2 , 101.100729 
40524 , 2 , 62.687370 
40525 , 2 , 53.986107 
40526 , 2 , 41.655987 
40527 , 2 , 80.319807 
40528 , 2 , 47.075647 
40529 , 2 , 121.472770 
40530 , 2 , 74.659564 
40531 , 2 , 36.099250 
40532 , 2 , 90.988748 
40533 , 2 , 33.706413 
40534 , 2 , 39.137655 
40535 , 2 , 33.768231 
40536 , 2 , 33.104287 
40537 , 2 , 57.595661 
40538 , 2 , 68.767897 
40539 , 2 , 143.115536 
40540 , 2 , 54.040227 
40541 , 2 , 37.610174 
40542 , 2 , 39.240324 
40543 , 2 , 34.405611 
40544 , 2 , 44.890938 
40545 , 2 , 35.945195 
40546 , 2 , 44.594452 
40547 , 2 , 63.817398 
40548 , 2 , 42.364987 
40549 , 2 , 51.720178 
40550 , 2 , 85.249235 
40551 , 2 , 48.435684 
40552 , 2 , 72.720005 
40553 , 2 , 79.476095 
40554 , 2 , 47.726268 
40555 , 2 , 40.024872 
40556 , 2 , 60.750259 
40557 , 2 , 71.532941 
40558 , 2 , 49.108833 
40559 , 2 , 37.615745 
40560 , 2 , 50.505843 
40561 , 2 , 86.920501 
40562 , 2 , 45.487763 
40563 , 2 , 43.632971 
40564 , 2 , 39.364910 
40565 , 2 , 46.316562 
40566 , 2 , 37.733933 
40567 , 2 , 75.393636 
40568 , 2 , 72.471733 
40569 , 2 , 40.689556 
40570 , 2 , 66.542705 
40571 , 2 , 61.696014 
40572 , 2 , 62.829837 
40573 , 2 , 39.763655 
40574 , 2 , 41.433723 
40575 , 2 , 42.050711 
40576 , 2 , 58.815412 
40577 , 2 , 37.406501 
40578 , 2 , 54.513392 
40579 , 2 , 64.105462 
40580 , 2 , 66.443905 
40581 , 2 , 53.643072 
40582 , 2 , 117.437062 
40583 , 2 , 63.626582 
40584 , 2 , 40.345401 
40585 , 2 , 36.009442 
40586 , 2 , 40.973345 
40587 , 2 , 35.897359 
40588 , 2 , 26.778432 
40589 , 2 , 71.310704 
40590 , 2 , 47.987997 
40591 , 2 , 33.877848 
40592 , 2 , 43.762274 
40593 , 2 , 56.219397 
40594 , 2 , 49.204685 
40595 , 2 , 98.258260 
40596 , 2 , 34.725610 
40597 , 2 , 77.108034 
40598 , 2 , 44.667687 
40599 , 2 , 44.516802 
40600 , 2 , 71.261213 
40601 , 2 , 28.120334 
40602 , 2 , 36.587193 
40603 , 2 , 42.857240 
40604 , 2 , 41.230104 
40605 , 2 , 53.055589 
40606 , 2 , 42.236156 
40607 , 2 , 56.011872 
40608 , 2 , 47.800477 
40609 , 2 , 40.432802 
40610 , 2 , 81.060042 
40611 , 2 , 46.080611 
40612 , 2 , 40.695612 
40613 , 2 , 128.182490 
40614 , 2 , 55.429727 
40615 , 2 , 43.829031 
40616 , 2 , 39.635576 
40617 , 2 , 54.253292 
40618 , 2 , 76.527951 
40619 , 2 , 54.582210 
40620 , 2 , 46.234898 
40621 , 2 , 53.431462 
40622 , 2 , 45.034625 
40623 , 2 , 52.867001 
40624 , 2 , 54.145599 
40625 , 2 , 66.790909 
40626 , 2 , 35.242739 
40627 , 2 , 44.626405 
40628 , 2 , 35.411276 
40629 , 2 , 51.783914 
40630 , 2 , 37.473930 
40631 , 2 , 48.764284 
40632 , 2 , 53.812066 
40633 , 2 , 46.360375 
40634 , 2 , 61.194965 
40635 , 2 , 78.185323 
40636 , 2 , 63.674004 
40637 , 2 , 36.926566 
40638 , 2 , 45.378292 
40639 , 2 , 50.899360 
40640 , 2 , 32.464511 
40641 , 2 , 44.055043 
40642 , 2 , 39.042552 
40643 , 2 , 40.590473 
40644 , 2 , 68.895952 
40645 , 2 , 55.736686 
40646 , 2 , 44.790051 
40647 , 2 , 40.911683 
40648 , 2 , 95.710348 
40649 , 2 , 37.637218 
40650 , 2 , 70.303120 
40651 , 2 , 49.055088 
40652 , 2 , 42.020607 
40653 , 2 , 116.334566 
40654 , 2 , 29.946697 
40655 , 2 , 42.178696 
40656 , 2 , 53.857517 
40657 , 2 , 56.641031 
40658 , 2 , 44.957832 
40659 , 2 , 78.080629 
40660 , 2 , 31.335200 
40661 , 2 , 63.902536 
40662 , 2 , 66.858023 
40663 , 2 , 62.163330 
40664 , 2 , 42.779505 
40665 , 2 , 38.356210 
40666 , 2 , 29.183486 
40667 , 2 , 48.271149 
40668 , 2 , 51.046379 
40669 , 2 , 64.062952 
40670 , 2 , 42.849938 
40671 , 2 , 35.533301 
40672 , 2 , 47.104498 
40673 , 2 , 37.648603 
40674 , 2 , 103.681528 
40675 , 2 , 71.678539 
40676 , 2 , 69.050156 
40677 , 2 , 62.566217 
40678 , 2 , 63.527238 
40679 , 2 , 34.058299 
40680 , 2 , 34.806127 
40681 , 2 , 45.238529 
40682 , 2 , 58.353094 
40683 , 2 , 48.202937 
40684 , 2 , 45.563637 
40685 , 2 , 52.774621 
40686 , 2 , 63.021482 
40687 , 2 , 68.580666 
40688 , 2 , 45.977263 
40689 , 2 , 27.952386 
40690 , 2 , 58.216859 
40691 , 2 , 85.506789 
40692 , 2 , 39.783651 
40693 , 2 , 33.625436 
40694 , 2 , 48.540534 
40695 , 2 , 66.442793 
40696 , 2 , 63.288589 
40697 , 2 , 31.027038 
40698 , 2 , 45.331268 
40699 , 2 , 51.477209 
40700 , 2 , 59.060153 
40701 , 2 , 45.753675 
40702 , 2 , 46.290741 
40703 , 2 , 64.848693 
40704 , 2 , 43.785977 
40705 , 2 , 39.629439 
40706 , 2 , 53.221136 
40707 , 2 , 31.837191 
40708 , 2 , 56.374173 
40709 , 2 , 45.381489 
40710 , 2 , 53.879501 
40711 , 2 , 42.113401 
40712 , 2 , 35.263584 
40713 , 2 , 37.705188 
40714 , 2 , 50.618112 
40715 , 2 , 30.988789 
40716 , 2 , 36.404598 
40717 , 2 , 31.040464 
40718 , 2 , 33.652059 
40719 , 2 , 43.616695 
40720 , 2 , 45.058530 
40721 , 2 , 29.327001 
40722 , 2 , 49.111361 
40723 , 2 , 50.675092 
40724 , 2 , 40.820381 
40725 , 2 , 57.225538 
40726 , 2 , 137.046823 
40727 , 2 , 49.377411 
40728 , 2 , 72.781181 
40729 , 2 , 43.589701 
40730 , 2 , 41.009871 
40731 , 2 , 88.497466 
40732 , 2 , 134.927497 
40733 , 2 , 77.461320 
40734 , 2 , 44.594222 
40735 , 2 , 64.571175 
40736 , 2 , 37.898583 
40737 , 2 , 42.943661 
40738 , 2 , 29.663566 
40739 , 2 , 45.438435 
40740 , 2 , 42.972768 
40741 , 2 , 45.787817 
40742 , 2 , 113.291475 
40743 , 2 , 54.328973 
40744 , 2 , 99.339503 
40745 , 2 , 57.871818 
40746 , 2 , 53.770988 
40747 , 2 , 34.464355 
40748 , 2 , 44.934621 
40749 , 2 , 50.134399 
40750 , 2 , 26.982862 
40751 , 2 , 37.980260 
40752 , 2 , 68.532376 
40753 , 2 , 63.197773 
40754 , 2 , 60.299310 
40755 , 2 , 45.294429 
40756 , 2 , 53.066609 
40757 , 2 , 42.062510 
40758 , 2 , 40.236771 
40759 , 2 , 55.227501 
40760 , 2 , 105.954031 
40761 , 2 , 89.000949 
40762 , 2 , 123.268470 
40763 , 2 , 60.893972 
40764 , 2 , 34.859407 
40765 , 2 , 44.435863 
40766 , 2 , 73.271622 
40767 , 2 , 51.928378 
40768 , 2 , 53.495455 
40769 , 2 , 53.943614 
40770 , 2 , 58.986205 
40771 , 2 , 36.460498 
40772 , 2 , 63.702766 
40773 , 2 , 71.632374 
40774 , 2 , 44.833176 
40775 , 2 , 42.837659 
40776 , 2 , 53.508904 
40777 , 2 , 47.159470 
40778 , 2 , 48.107037 
40779 , 2 , 39.350912 
40780 , 2 , 61.077749 
40781 , 2 , 37.240084 
40782 , 2 , 47.552790 
40783 , 2 , 40.496481 
40784 , 2 , 38.998502 
40785 , 2 , 46.891805 
40786 , 2 , 42.745129 
40787 , 2 , 111.965826 
40788 , 2 , 41.756001 
40789 , 2 , 57.445060 
40790 , 2 , 36.695842 
40791 , 2 , 35.252728 
40792 , 2 , 39.825212 
40793 , 2 , 25.797538 
40794 , 2 , 43.742800 
40795 , 2 , 33.828582 
40796 , 2 , 43.028592 
40797 , 2 , 62.114509 
40798 , 2 , 67.777499 
40799 , 2 , 51.814792 
40800 , 2 , 58.389868 
40801 , 2 , 90.992818 
40802 , 2 , 42.459741 
40803 , 2 , 68.417252 
40804 , 2 , 46.145938 
40805 , 2 , 68.460608 
40806 , 2 , 61.008705 
40807 , 2 , 44.383314 
40808 , 2 , 114.662417 
40809 , 2 , 36.666522 
40810 , 2 , 39.282852 
40811 , 2 , 40.861220 
40812 , 2 , 46.974590 
40813 , 2 , 35.582198 
40814 , 2 , 133.957237 
40815 , 2 , 310.498868 
40816 , 2 , 67.866232 
40817 , 2 , 52.206313 
40818 , 2 , 57.010004 
40819 , 2 , 44.636708 
40820 , 2 , 56.278535 
40821 , 2 , 48.905935 
40822 , 2 , 51.699875 
40823 , 2 , 41.240105 
40824 , 2 , 36.952089 
40825 , 2 , 69.011365 
40826 , 2 , 91.704996 
40827 , 2 , 89.130484 
40828 , 2 , 64.899756 
40829 , 2 , 56.580368 
40830 , 2 , 38.306172 
40831 , 2 , 38.996422 
40832 , 2 , 35.933565 
40833 , 2 , 47.158626 
40834 , 2 , 39.378249 
40835 , 2 , 42.342090 
40836 , 2 , 64.171990 
40837 , 2 , 43.752001 
40838 , 2 , 50.096049 
40839 , 2 , 38.117836 
40840 , 2 , 61.696963 
40841 , 2 , 60.495272 
40842 , 2 , 63.222404 
40843 , 2 , 40.912219 
40844 , 2 , 55.376866 
40845 , 2 , 123.065310 
40846 , 2 , 76.329712 
40847 , 2 , 35.398416 
40848 , 2 , 40.251118 
40849 , 2 , 55.053522 
40850 , 2 , 90.083600 
40851 , 2 , 46.677754 
40852 , 2 , 32.072966 
40853 , 2 , 36.959339 
40854 , 2 , 26.128008 
40855 , 2 , 49.830239 
40856 , 2 , 34.925306 
40857 , 2 , 53.339299 
40858 , 2 , 46.313594 
40859 , 2 , 45.931763 
40860 , 2 , 35.173517 
40861 , 2 , 50.608521 
40862 , 2 , 46.254934 
40863 , 2 , 38.721029 
40864 , 2 , 81.922993 
40865 , 2 , 36.837044 
40866 , 2 , 36.617406 
40867 , 2 , 38.910200 
40868 , 2 , 60.366203 
40869 , 2 , 44.752291 
40870 , 2 , 117.417481 
